species,genus,family,order,year,month,day,decimalLatitude,decimalLongitude,locality,individualCount,basisOfRecord,datasetName,institutionCode
Psilopogon virens,Psilopogon,Megalaimidae,Piciformes,2025,12,6,22.582968,114.197719,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Corvus torquatus,Corvus,Corvidae,Passeriformes,2025,12,6,22.508462,114.1101,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,12,7,22.527877,113.983604,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Chloropsis hardwickii,Chloropsis,Chloropseidae,Passeriformes,2025,12,6,22.579758,114.197675,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Actitis hypoleucos,Actitis,Scolopacidae,Charadriiformes,2025,12,6,22.520623,113.999516,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Aethopyga christinae,Aethopyga,Nectariniidae,Passeriformes,2025,12,7,22.576847,114.178716,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Dicaeum ignipectus,Dicaeum,Dicaeidae,Passeriformes,2025,12,6,22.576195,114.178272,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Emberiza pusilla,Emberiza,Emberizidae,Passeriformes,2025,12,7,22.508808,114.113389,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eumyias thalassinus,Eumyias,Muscicapidae,Passeriformes,2025,12,7,22.576761,114.178764,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anthus cervinus,Anthus,Motacillidae,Passeriformes,2025,12,6,22.506562,114.110739,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Phalacrocorax carbo,Phalacrocorax,Phalacrocoracidae,Suliformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,12,3,22.489173,114.187775,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Buteo japonicus,Buteo,Accipitridae,Accipitriformes,2025,12,7,22.521563,113.996219,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,12,3,22.680603,114.2015,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Saxicola stejnegeri,Saxicola,Muscicapidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anthus hodgsoni,Anthus,Motacillidae,Passeriformes,2025,12,4,22.505911,114.11862,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Saxicola stejnegeri,Saxicola,Muscicapidae,Passeriformes,2025,12,7,22.490132,114.104251,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,12,6,22.576162,114.178221,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anthus hodgsoni,Anthus,Motacillidae,Passeriformes,2025,12,6,22.564969,114.056826,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Hirundo rustica,Hirundo,Hirundinidae,Passeriformes,2025,12,6,22.50947,114.112889,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Phalacrocorax carbo,Phalacrocorax,Phalacrocoracidae,Suliformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Platalea minor,Platalea,Threskiornithidae,Pelecaniformes,2025,12,7,22.453137,114.140231,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilornis cheela,Spilornis,Accipitridae,Accipitriformes,2025,12,7,22.487792,114.390023,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Corvus macrorhynchos,Corvus,Corvidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Sitta frontalis,Sitta,Sittidae,Passeriformes,2025,12,8,22.577087,114.179259,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax canorus,Garrulax,Leiothrichidae,Passeriformes,2025,12,5,22.50464,114.030649,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Motacilla cinerea,Motacilla,Motacillidae,Passeriformes,2025,12,6,22.585108,114.188685,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Turdus obscurus,Turdus,Turdidae,Passeriformes,2025,12,7,22.528152,113.992245,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,12,6,22.521632,114.001468,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Platalea leucorodia,Platalea,Threskiornithidae,Pelecaniformes,2025,12,6,22.469715,114.00866,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia inornata,Prinia,Cisticolidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Aquila heliaca,Aquila,Accipitridae,Accipitriformes,2025,12,7,22.555304,114.093097,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Mareca penelope,Mareca,Anatidae,Anseriformes,2025,12,8,22.509892,114.113456,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Podiceps cristatus,Podiceps,Podicipedidae,Podicipediformes,2025,12,6,22.52911,114.21628,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,12,8,22.598131,114.030152,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anas platyrhynchos,Anas,Anatidae,Anseriformes,2025,12,7,22.521223,113.99449,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Actitis hypoleucos,Actitis,Scolopacidae,Charadriiformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anas acuta,Anas,Anatidae,Anseriformes,2025,12,5,22.508843,114.113047,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Mareca penelope,Mareca,Anatidae,Anseriformes,2025,12,6,22.520565,113.999516,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lanius schach,Lanius,Laniidae,Passeriformes,2025,12,7,22.528465,113.983689,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eumyias thalassinus,Eumyias,Muscicapidae,Passeriformes,2025,12,7,22.576919,114.178711,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spatula clypeata,Spatula,Anatidae,Anseriformes,2025,12,7,22.52117,113.994036,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Hypsipetes leucocephalus,Hypsipetes,Pycnonotidae,Passeriformes,2025,12,6,22.576221,114.178239,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spatula clypeata,Spatula,Anatidae,Anseriformes,2025,12,6,22.46359,113.994527,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Emberiza spodocephala,Emberiza,Emberizidae,Passeriformes,2025,12,7,22.504662,114.118859,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia flaviventris,Prinia,Cisticolidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Streptopelia orientalis,Streptopelia,Columbidae,Columbiformes,2025,12,7,22.576886,114.178525,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Dicrurus leucophaeus,Dicrurus,Dicruridae,Passeriformes,2025,12,6,22.576635,114.178259,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Dicaeum ignipectus,Dicaeum,Dicaeidae,Passeriformes,2025,12,6,22.583115,114.202477,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,12,1,22.596577,114.309705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,12,7,22.518994,113.990802,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eumyias thalassinus,Eumyias,Muscicapidae,Passeriformes,2025,12,8,22.580247,114.173997,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Aythya fuligula,Aythya,Anatidae,Anseriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Actitis hypoleucos,Actitis,Scolopacidae,Charadriiformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Motacilla alba,Motacilla,Motacillidae,Passeriformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Aythya nyroca,Aythya,Anatidae,Anseriformes,2025,12,7,22.586146,114.098842,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,12,7,22.547197,114.099214,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Picumnus innominatus,Picumnus,Picidae,Piciformes,2025,12,7,22.531036,113.977435,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Anas crecca,Anas,Anatidae,Anseriformes,2025,12,6,22.510247,114.112797,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Gallinula chloropus,Gallinula,Rallidae,Gruiformes,2025,12,6,22.47097,114.042705,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,12,6,22.516728,113.942938,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,12,7,22.528255,113.992245,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spatula clypeata,Spatula,Anatidae,Anseriformes,2025,12,6,22.52124,113.994195,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,12,1,22.596581,114.309729,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ixos mcclellandii,Ixos,Pycnonotidae,Passeriformes,2025,12,6,22.580935,114.200419,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
